Order ID,Customer ID,Product ID,Order Date,Ship Date,Ship Mode,Price,Quantity,Discount,Sales,Profit Ratio,Profit,Year,Quarter,Month
CA-2012-142993,C0076,P0908,2014-10-12,2014-10-17,Standard Class,9.0,2,0.0,18,0.19,3,2014,4,10
CA-2012-142993,C0076,P0148,2014-10-12,2014-10-17,Standard Class,41.0,2,0.0,82,0.0,0,2014,4,10
CA-2012-114300,C0193,P0442,2014-10-13,2014-10-17,Standard Class,12.0,7,0.0,84,0.28,23,2014,4,10
CA-2012-114300,C0193,P1183,2014-10-13,2014-10-17,Standard Class,96.0,3,0.0,288,0.27,78,2014,4,10
CA-2012-129476,C0206,P0712,2014-10-15,2014-10-20,Standard Class,85.0,5,0.2,340,0.2,68,2014,4,10
CA-2012-139731,C0265,P1508,2014-10-15,2014-10-15,Same Day,110.0,3,0.2,264,0.16,43,2014,4,10
CA-2012-139731,C0265,P0600,2014-10-15,2014-10-15,Same Day,700.86,5,0.3,2453,-0.14,-350,2014,4,10
US-2012-126235,C0042,P0636,2014-10-15,2014-10-15,Same Day,8.5,2,0.0,17,0.36,6,2014,4,10
US-2012-123918,C0705,P0852,2014-10-15,2014-10-15,Same Day,54.58,6,0.6,131,-0.73,-95,2014,4,10
US-2012-123918,C0705,P0751,2014-10-15,2014-10-15,Same Day,6.25,1,0.2,5,0.35,2,2014,4,10
US-2012-118766,C0472,P0022,2014-10-15,2014-10-22,Standard Class,5.0,1,0.2,4,0.38,2,2014,4,10
US-2012-118766,C0472,P1509,2014-10-15,2014-10-22,Standard Class,2.0,10,0.8,4,-1.75,-7,2014,4,10
CA-2012-110765,C0635,P1405,2014-10-16,2014-10-20,Second Class,275.0,3,0.0,825,0.26,214,2014,4,10
CA-2012-152527,C0694,P0946,2014-10-17,2014-10-17,Same Day,39.0,2,0.0,78,0.05,4,2014,4,10
CA-2012-105613,C0062,P1510,2014-10-18,2014-10-22,Standard Class,11.67,3,0.2,28,0.13,3,2014,4,10
CA-2012-105613,C0062,P1511,2014-10-18,2014-10-22,Standard Class,60.83,6,0.8,73,-2.55,-187,2014,4,10
CA-2012-127824,C0406,P1427,2014-10-18,2014-10-22,Standard Class,156.25,2,0.2,250,0.06,16,2014,4,10
CA-2012-127824,C0406,P0939,2014-10-18,2014-10-22,Standard Class,6.0,3,0.0,18,0.49,9,2014,4,10
CA-2012-127824,C0406,P1044,2014-10-18,2014-10-22,Standard Class,3.33,3,0.0,10,0.32,3,2014,4,10
CA-2012-131128,C0464,P1053,2014-10-19,2014-10-20,First Class,11.33,3,0.0,34,0.5,17,2014,4,10
CA-2012-113901,C0063,P0406,2014-10-19,2014-10-24,Standard Class,6.33,6,0.0,38,0.46,18,2014,4,10
CA-2012-113901,C0063,P1512,2014-10-19,2014-10-24,Standard Class,30.0,5,0.0,150,0.3,45,2014,4,10
CA-2012-160171,C0509,P1513,2014-10-19,2014-10-24,Standard Class,328.2,5,0.0,1641,0.28,459,2014,4,10
CA-2012-160171,C0509,P0994,2014-10-19,2014-10-24,Standard Class,90.0,3,0.0,270,0.36,97,2014,4,10
CA-2012-150413,C0179,P1514,2014-10-19,2014-10-24,Second Class,10.0,1,0.8,2,-1.65,-3,2014,4,10
US-2012-160563,C0271,P0616,2014-10-20,2014-10-24,Standard Class,80.0,3,0.0,240,0.36,86,2014,4,10
US-2012-160563,C0271,P0534,2014-10-20,2014-10-24,Standard Class,2.67,6,0.0,16,0.38,6,2014,4,10
CA-2012-164623,C0283,P0372,2014-10-20,2014-10-22,First Class,12.5,2,0.0,25,0.47,12,2014,4,10
CA-2012-149097,C0150,P1515,2014-10-20,2014-10-24,Standard Class,10.71,7,0.0,75,0.32,24,2014,4,10
CA-2012-149097,C0150,P0296,2014-10-20,2014-10-24,Standard Class,152.08,3,0.2,365,0.08,27,2014,4,10
US-2012-104430,C0236,P0872,2014-10-22,2014-10-26,Standard Class,6.25,4,0.8,5,-1.5,-8,2014,4,10
CA-2012-169733,C0345,P0305,2014-10-22,2014-10-26,Second Class,12.5,1,0.2,10,0.1,1,2014,4,10
CA-2012-132486,C0706,P0090,2014-10-23,2014-10-27,Second Class,16.44,9,0.0,148,0.43,64,2014,4,10
CA-2012-132486,C0706,P0150,2014-10-23,2014-10-27,Second Class,301.25,1,0.2,241,0.11,27,2014,4,10
CA-2012-132486,C0706,P1351,2014-10-23,2014-10-27,Second Class,34.29,7,0.2,192,0.09,17,2014,4,10
CA-2012-132486,C0706,P1516,2014-10-23,2014-10-27,Second Class,6.0,2,0.0,12,0.49,6,2014,4,10
CA-2012-132486,C0706,P0733,2014-10-23,2014-10-27,Second Class,3.0,4,0.0,12,0.48,6,2014,4,10
CA-2012-132486,C0706,P1108,2014-10-23,2014-10-27,Second Class,350.83,3,0.2,842,0.05,42,2014,4,10
CA-2012-155068,C0566,P1202,2014-10-23,2014-10-23,Same Day,10.0,7,0.2,56,-0.24,-13,2014,4,10
CA-2012-155068,C0566,P0471,2014-10-23,2014-10-23,Same Day,6.88,2,0.2,11,0.21,2,2014,4,10
CA-2012-155068,C0566,P1517,2014-10-23,2014-10-23,Same Day,7.5,2,0.2,12,0.09,1,2014,4,10
CA-2012-142692,C0598,P0264,2014-10-23,2014-10-28,Standard Class,5.0,1,0.2,4,0.31,1,2014,4,10
CA-2012-110877,C0365,P1428,2014-10-23,2014-10-26,First Class,6.43,7,0.2,36,0.35,13,2014,4,10
CA-2012-110877,C0365,P0068,2014-10-23,2014-10-26,First Class,93.75,2,0.2,150,0.1,15,2014,4,10
CA-2012-109190,C0097,P0118,2014-10-23,2014-10-28,Standard Class,9.53,8,0.2,61,0.34,20,2014,4,10
CA-2012-109190,C0097,P1309,2014-10-23,2014-10-28,Standard Class,200.0,3,0.2,480,0.34,162,2014,4,10
CA-2012-109190,C0097,P0418,2014-10-23,2014-10-28,Standard Class,30.0,1,0.8,6,-1.7,-10,2014,4,10
CA-2012-118738,C0598,P0424,2014-10-24,2014-10-30,Standard Class,6.67,3,0.2,16,0.35,5,2014,4,10
CA-2012-118738,C0598,P0437,2014-10-24,2014-10-30,Standard Class,70.82,7,0.3,347,-0.2,-69,2014,4,10
CA-2012-118738,C0598,P0508,2014-10-24,2014-10-30,Standard Class,6.25,2,0.2,10,0.35,4,2014,4,10
CA-2012-156608,C0429,P0264,2014-10-24,2014-10-29,Standard Class,5.0,4,0.8,4,-1.75,-6,2014,4,10
CA-2012-149650,C0630,P1401,2014-10-24,2014-10-27,First Class,70.94,8,0.2,454,-0.16,-74,2014,4,10
CA-2012-152891,C0336,P1474,2014-10-25,2014-10-30,Standard Class,20.0,3,0.0,60,0.27,16,2014,4,10
CA-2012-152891,C0336,P0753,2014-10-25,2014-10-30,Standard Class,105.42,3,0.2,253,-0.13,-32,2014,4,10
CA-2012-109862,C0253,P1518,2014-10-25,2014-10-30,Standard Class,159.0,1,0.0,159,0.26,41,2014,4,10
CA-2012-109862,C0253,P0222,2014-10-25,2014-10-30,Standard Class,58.2,5,0.0,291,0.26,76,2014,4,10
CA-2012-105844,C0260,P0263,2014-10-25,2014-10-27,Second Class,19.75,4,0.0,79,0.3,24,2014,4,10
CA-2012-130848,C0487,P0027,2014-10-25,2014-10-25,Same Day,90.94,8,0.2,582,-0.05,-29,2014,4,10
CA-2012-139290,C0707,P1519,2014-10-26,2014-10-30,Standard Class,3.0,2,0.0,6,0.46,3,2014,4,10
CA-2012-156146,C0598,P1520,2014-10-26,2014-10-30,Second Class,66.25,2,0.2,106,0.09,9,2014,4,10
CA-2012-156146,C0598,P1263,2014-10-26,2014-10-30,Second Class,43.12,2,0.2,69,-0.21,-15,2014,4,10
CA-2012-150714,C0095,P1200,2014-10-26,2014-11-01,Standard Class,30.62,6,0.2,147,0.33,48,2014,4,10
CA-2012-150714,C0095,P1521,2014-10-26,2014-11-01,Standard Class,55.0,3,0.2,132,0.36,48,2014,4,10
CA-2012-150714,C0095,P0705,2014-10-26,2014-11-01,Standard Class,51.0,5,0.2,204,0.1,20,2014,4,10
CA-2012-150714,C0095,P0877,2014-10-26,2014-11-01,Standard Class,6.67,7,0.7,14,-0.73,-10,2014,4,10
CA-2012-150714,C0095,P0438,2014-10-26,2014-11-01,Standard Class,89.88,10,0.2,719,-0.23,-162,2014,4,10
CA-2012-162537,C0123,P1105,2014-10-28,2014-11-03,Standard Class,11.0,1,0.0,11,0.46,5,2014,4,10
CA-2012-162537,C0123,P0738,2014-10-28,2014-11-03,Standard Class,12.33,3,0.0,37,0.27,10,2014,4,10
CA-2012-162537,C0123,P1522,2014-10-28,2014-11-03,Standard Class,4.8,5,0.0,24,0.38,9,2014,4,10
CA-2012-162537,C0123,P0284,2014-10-28,2014-11-03,Standard Class,4.71,7,0.0,33,0.39,13,2014,4,10
CA-2012-110289,C0556,P0258,2014-10-29,2014-11-02,Standard Class,6.6,5,0.0,33,0.48,16,2014,4,10
CA-2012-110289,C0556,P0383,2014-10-29,2014-11-02,Standard Class,52.75,4,0.0,211,0.49,103,2014,4,10
CA-2012-123673,C0663,P1122,2014-10-30,2014-11-01,Second Class,150.0,2,0.0,300,0.25,75,2014,4,10
US-2012-131359,C0411,P1461,2014-10-30,2014-11-02,Second Class,100.0,2,0.7,60,-0.77,-46,2014,4,10
US-2012-131359,C0411,P0680,2014-10-30,2014-11-02,Second Class,550.0,1,0.2,440,0.38,165,2014,4,10
US-2012-131359,C0411,P1305,2014-10-30,2014-11-02,Second Class,22.0,5,0.2,88,0.35,31,2014,4,10
US-2012-131359,C0411,P1523,2014-10-30,2014-11-02,Second Class,4.69,4,0.2,15,0.24,4,2014,4,10
CA-2012-132318,C0427,P1511,2014-10-30,2014-11-02,First Class,61.0,3,0.0,183,0.29,53,2014,4,10
CA-2012-145758,C0046,P1524,2014-10-30,2014-10-30,Same Day,259.0,4,0.0,1036,0.26,269,2014,4,10
CA-2012-131457,C0127,P0230,2014-10-31,2014-11-06,Standard Class,2.0,7,0.0,14,0.47,7,2014,4,10
CA-2012-122259,C0188,P1343,2014-10-31,2014-11-04,Standard Class,17.5,4,0.0,70,0.3,21,2014,4,10
CA-2012-132570,C0074,P1525,2014-10-31,2014-11-02,Second Class,1.5,2,0.0,3,0.26,1,2014,4,10
CA-2012-132570,C0074,P1495,2014-10-31,2014-11-02,Second Class,40.0,2,0.0,80,0.45,36,2014,4,10
US-2012-164448,C0106,P0757,2014-10-31,2014-11-04,Second Class,6.25,2,0.2,10,0.34,3,2014,4,10
US-2012-164448,C0106,P0733,2014-10-31,2014-11-04,Second Class,3.0,5,0.0,15,0.48,7,2014,4,10
US-2012-164448,C0106,P0016,2014-10-31,2014-11-04,Second Class,7.5,5,0.2,30,0.31,9,2014,4,10
US-2012-164448,C0106,P0957,2014-10-31,2014-11-04,Second Class,30.5,14,0.0,427,0.46,197,2014,4,10
CA-2012-164882,C0708,P1450,2014-10-31,2014-10-31,Same Day,20.0,1,0.0,20,0.47,9,2014,4,10
CA-2012-164882,C0708,P0399,2014-10-31,2014-10-31,Same Day,165.83,3,0.2,398,0.31,124,2014,4,10
CA-2012-164882,C0708,P0227,2014-10-31,2014-10-31,Same Day,1.67,3,0.0,5,0.25,1,2014,4,10
CA-2012-164882,C0708,P0996,2014-10-31,2014-10-31,Same Day,3.4,5,0.0,17,0.46,8,2014,4,10
CA-2012-164882,C0708,P1210,2014-10-31,2014-10-31,Same Day,100.94,4,0.2,323,0.06,20,2014,4,10
CA-2012-164882,C0708,P1453,2014-10-31,2014-10-31,Same Day,10.0,3,0.0,30,0.27,8,2014,4,10
CA-2012-164882,C0708,P0524,2014-10-31,2014-10-31,Same Day,405.0,4,0.2,1296,0.11,146,2014,4,10
CA-2012-164882,C0708,P1441,2014-10-31,2014-10-31,Same Day,23.5,2,0.0,47,0.27,13,2014,4,10
CA-2012-164882,C0708,P0854,2014-10-31,2014-10-31,Same Day,501.18,1,0.15,426,0.05,20,2014,4,10
CA-2012-105221,C0140,P0226,2014-11-01,2014-11-03,First Class,21.88,2,0.2,35,-0.09,-3,2014,4,11
CA-2012-105221,C0140,P1526,2014-11-01,2014-11-03,First Class,1.88,2,0.2,3,-0.23,-1,2014,4,11
CA-2012-130995,C0088,P1298,2014-11-01,2014-11-06,Standard Class,5.0,1,0.0,5,0.27,1,2014,4,11
CA-2012-113145,C0330,P0743,2014-11-01,2014-11-05,Standard Class,3.5,4,0.0,14,0.46,6,2014,4,11
CA-2012-113145,C0330,P0020,2014-11-01,2014-11-05,Standard Class,52.0,5,0.0,260,0.41,106,2014,4,11
CA-2012-113145,C0330,P1263,2014-11-01,2014-11-05,Standard Class,43.0,1,0.0,43,0.03,1,2014,4,11
CA-2012-113145,C0330,P1391,2014-11-01,2014-11-05,Standard Class,200.0,7,0.0,1400,0.43,602,2014,4,11
CA-2012-113145,C0330,P0392,2014-11-01,2014-11-05,Standard Class,126.0,4,0.0,504,0.25,126,2014,4,11
US-2012-110163,C0042,P0976,2014-11-01,2014-11-04,First Class,10.0,1,0.2,8,0.23,2,2014,4,11
CA-2012-108119,C0494,P1313,2014-11-01,2014-11-08,Standard Class,151.0,2,0.0,302,0.15,45,2014,4,11
CA-2012-126739,C0646,P0027,2014-11-01,2014-11-03,Second Class,91.11,4,0.1,328,0.07,22,2014,4,11
CA-2012-141740,C0468,P1496,2014-11-01,2014-11-05,Standard Class,113.89,2,0.1,205,0.07,14,2014,4,11
CA-2012-130890,C0118,P0932,2014-11-02,2014-11-06,Standard Class,259.75,5,0.2,1039,0.05,52,2014,4,11
CA-2012-125416,C0709,P1527,2014-11-02,2014-11-02,Same Day,49.78,9,0.0,448,0.11,49,2014,4,11
CA-2012-100657,C0309,P1332,2014-11-02,2014-11-07,Standard Class,61.11,2,0.1,110,0.08,9,2014,4,11
CA-2012-168207,C0236,P1528,2014-11-02,2014-11-06,Standard Class,16.17,6,0.0,97,0.35,34,2014,4,11
CA-2012-168207,C0236,P0638,2014-11-02,2014-11-06,Standard Class,20.89,7,0.2,117,0.35,41,2014,4,11
CA-2012-168207,C0236,P0548,2014-11-02,2014-11-06,Standard Class,5.0,3,0.2,12,0.35,4,2014,4,11
CA-2012-168207,C0236,P1371,2014-11-02,2014-11-06,Standard Class,200.78,3,0.15,512,-0.06,-30,2014,4,11
CA-2012-160227,C0342,P1529,2014-11-02,2014-11-04,First Class,264.75,11,0.1,2621,0.21,553,2014,4,11
CA-2012-141810,C0324,P0638,2014-11-02,2014-11-07,Standard Class,20.71,7,0.8,29,-1.6,-47,2014,4,11
CA-2012-141810,C0324,P1530,2014-11-02,2014-11-07,Standard Class,215.62,2,0.2,345,0.11,39,2014,4,11
CA-2012-138625,C0710,P1531,2014-11-02,2014-11-05,First Class,49.5,4,0.0,198,0.28,55,2014,4,11
CA-2012-140410,C0620,P1444,2014-11-03,2014-11-07,Standard Class,216.61,7,0.2,1213,0.09,106,2014,4,11
CA-2012-140410,C0620,P0834,2014-11-03,2014-11-07,Standard Class,30.0,3,0.0,90,0.42,38,2014,4,11
CA-2012-140410,C0620,P1232,2014-11-03,2014-11-07,Standard Class,14.33,3,0.0,43,0.39,17,2014,4,11
CA-2012-121041,C0011,P1532,2014-11-03,2014-11-10,Standard Class,4.38,2,0.2,7,0.33,2,2014,4,11
CA-2012-162047,C0471,P0869,2014-11-03,2014-11-05,First Class,161.0,10,0.1,1449,0.14,209,2014,4,11
CA-2012-131422,C0170,P0124,2014-11-05,2014-11-09,Standard Class,86.25,3,0.2,207,0.13,26,2014,4,11
CA-2012-118444,C0330,P1533,2014-11-05,2014-11-09,Standard Class,120.94,4,0.2,387,0.06,24,2014,4,11
CA-2012-144386,C0242,P0516,2014-11-05,2014-11-11,Standard Class,5.21,6,0.2,25,0.35,9,2014,4,11
CA-2012-103961,C0535,P0219,2014-11-05,2014-11-09,Standard Class,4.17,6,0.2,20,0.33,6,2014,4,11
CA-2012-145485,C0177,P1534,2014-11-05,2014-11-05,Same Day,15.75,4,0.0,63,0.25,16,2014,4,11
CA-2012-131072,C0319,P0288,2014-11-05,2014-11-05,Same Day,40.83,3,0.2,98,0.36,36,2014,4,11
US-2012-136259,C0711,P0171,2014-11-05,2014-11-08,First Class,7.78,3,0.7,7,-0.77,-6,2014,4,11
US-2012-136259,C0711,P0725,2014-11-05,2014-11-08,First Class,8.44,4,0.2,27,0.08,2,2014,4,11
CA-2012-105312,C0712,P0733,2014-11-06,2014-11-09,First Class,2.92,3,0.2,7,0.35,2,2014,4,11
CA-2012-105312,C0712,P1080,2014-11-06,2014-11-09,First Class,4.44,3,0.7,4,-0.8,-4,2014,4,11
CA-2012-102848,C0120,P1076,2014-11-07,2014-11-09,Second Class,238.75,1,0.2,191,0.06,12,2014,4,11
CA-2012-148432,C0412,P1535,2014-11-07,2014-11-10,Second Class,3.71,7,0.0,26,0.02,1,2014,4,11
CA-2012-148432,C0412,P1536,2014-11-07,2014-11-10,Second Class,3.5,2,0.0,7,0.47,3,2014,4,11
CA-2012-134922,C0120,P1419,2014-11-07,2014-11-11,Standard Class,15.0,2,0.2,24,0.33,8,2014,4,11
CA-2012-162887,C0150,P1076,2014-11-07,2014-11-09,Second Class,238.33,3,0.0,715,0.25,179,2014,4,11
CA-2012-105571,C0086,P1199,2014-11-07,2014-11-11,Standard Class,5.93,9,0.7,16,-0.8,-13,2014,4,11
CA-2012-105571,C0086,P0718,2014-11-07,2014-11-11,Standard Class,896.67,5,0.7,1345,-0.77,-1032,2014,4,11
CA-2012-126669,C0713,P1438,2014-11-07,2014-11-13,Standard Class,48.12,2,0.2,77,0.35,27,2014,4,11
CA-2012-163181,C0580,P0976,2014-11-07,2014-11-12,Standard Class,10.0,3,0.2,24,0.23,5,2014,4,11
CA-2012-163181,C0580,P0875,2014-11-07,2014-11-12,Standard Class,53.12,2,0.2,85,-0.2,-17,2014,4,11
CA-2012-163181,C0580,P0961,2014-11-07,2014-11-12,Standard Class,32.5,5,0.6,65,-1.3,-84,2014,4,11
CA-2012-163181,C0580,P0776,2014-11-07,2014-11-12,Standard Class,16.0,10,0.8,32,-1.6,-51,2014,4,11
CA-2012-163181,C0580,P1537,2014-11-07,2014-11-12,Standard Class,111.25,2,0.2,178,-0.16,-29,2014,4,11
CA-2012-163181,C0580,P1538,2014-11-07,2014-11-12,Standard Class,160.0,3,0.4,288,0.12,34,2014,4,11
CA-2012-105634,C0277,P0209,2014-11-08,2014-11-14,Standard Class,2.4,5,0.0,12,0.29,3,2014,4,11
CA-2012-117611,C0714,P0791,2014-11-08,2014-11-10,Second Class,5.0,1,0.0,5,0.48,2,2014,4,11
CA-2012-117611,C0714,P1465,2014-11-08,2014-11-10,Second Class,124.0,3,0.0,372,0.18,67,2014,4,11
CA-2012-123568,C0043,P1539,2014-11-08,2014-11-14,Standard Class,1.67,3,0.0,5,0.04,0,2014,4,11
CA-2012-123568,C0043,P0729,2014-11-08,2014-11-14,Standard Class,31.0,3,0.0,93,0.45,42,2014,4,11
CA-2012-123568,C0043,P1151,2014-11-08,2014-11-14,Standard Class,22.33,3,0.0,67,0.33,22,2014,4,11
CA-2012-123568,C0043,P1462,2014-11-08,2014-11-14,Standard Class,23.0,5,0.2,92,0.31,29,2014,4,11
CA-2012-164441,C0483,P0057,2014-11-08,2014-11-13,Standard Class,5.91,11,0.2,52,0.34,18,2014,4,11
CA-2012-164441,C0483,P0690,2014-11-08,2014-11-13,Standard Class,6.0,3,0.0,18,0.45,8,2014,4,11
CA-2012-111990,C0258,P0094,2014-11-08,2014-11-13,Standard Class,8.33,6,0.8,10,-1.65,-17,2014,4,11
CA-2012-154886,C0662,P1498,2014-11-08,2014-11-12,Standard Class,60.0,2,0.0,120,0.36,43,2014,4,11
CA-2012-109386,C0664,P1345,2014-11-08,2014-11-13,Second Class,14.67,3,0.0,44,0.42,19,2014,4,11
CA-2012-109386,C0664,P0081,2014-11-08,2014-11-13,Second Class,45.2,5,0.0,226,0.26,59,2014,4,11
CA-2012-109386,C0664,P0404,2014-11-08,2014-11-13,Second Class,62.33,3,0.0,187,0.22,41,2014,4,11
CA-2012-109386,C0664,P0795,2014-11-08,2014-11-13,Second Class,38.0,7,0.0,266,0.3,80,2014,4,11
CA-2012-109386,C0664,P0313,2014-11-08,2014-11-13,Second Class,5.6,5,0.0,28,0.25,7,2014,4,11
US-2012-151407,C0123,P0568,2014-11-08,2014-11-12,Standard Class,66.0,4,0.0,264,0.29,77,2014,4,11
CA-2012-114811,C0436,P1063,2014-11-08,2014-11-08,Same Day,13.4,5,0.0,67,0.25,17,2014,4,11
CA-2012-114811,C0436,P1405,2014-11-08,2014-11-08,Same Day,275.0,2,0.0,550,0.26,143,2014,4,11
CA-2012-114811,C0436,P1458,2014-11-08,2014-11-08,Same Day,4.0,3,0.0,12,0.4,5,2014,4,11
CA-2012-114811,C0436,P1540,2014-11-08,2014-11-08,Same Day,1161.0,4,0.0,4644,0.48,2229,2014,4,11
CA-2012-114811,C0436,P1112,2014-11-08,2014-11-08,Same Day,321.11,2,0.1,578,0.2,116,2014,4,11
CA-2012-108259,C0271,P0501,2014-11-08,2014-11-15,Standard Class,3.64,11,0.2,32,0.38,12,2014,4,11
CA-2012-108259,C0271,P0894,2014-11-08,2014-11-15,Standard Class,6.25,1,0.2,5,0.33,2,2014,4,11
CA-2012-108259,C0271,P1136,2014-11-08,2014-11-15,Standard Class,19.05,7,0.7,40,-0.73,-29,2014,4,11
CA-2012-108259,C0271,P0153,2014-11-08,2014-11-15,Standard Class,6.25,1,0.2,5,0.3,1,2014,4,11
CA-2012-117086,C0088,P1484,2014-11-08,2014-11-12,Standard Class,881.0,5,0.0,4405,0.23,1013,2014,4,11
CA-2012-158554,C0694,P0863,2014-11-09,2014-11-09,Same Day,4.58,3,0.2,11,0.36,4,2014,4,11
CA-2012-127509,C0424,P1541,2014-11-09,2014-11-13,Standard Class,5.67,3,0.0,17,0.46,8,2014,4,11
CA-2012-127509,C0424,P0583,2014-11-09,2014-11-13,Standard Class,146.29,7,0.0,1024,0.21,215,2014,4,11
CA-2012-127509,C0424,P0475,2014-11-09,2014-11-13,Standard Class,8.67,3,0.0,26,0.47,12,2014,4,11
CA-2012-127509,C0424,P0742,2014-11-09,2014-11-13,Standard Class,5.67,3,0.0,17,0.49,8,2014,4,11
CA-2012-169796,C0223,P1540,2014-11-09,2014-11-14,Standard Class,1161.0,2,0.0,2322,0.48,1115,2014,4,11
CA-2012-169796,C0223,P0566,2014-11-09,2014-11-14,Standard Class,6.0,3,0.0,18,0.17,3,2014,4,11
CA-2012-146486,C0266,P1205,2014-11-09,2014-11-14,Second Class,49.0,5,0.0,245,0.02,5,2014,4,11
CA-2012-146486,C0266,P0230,2014-11-09,2014-11-14,Second Class,2.0,6,0.0,12,0.47,6,2014,4,11
CA-2012-146486,C0266,P1542,2014-11-09,2014-11-14,Second Class,7.0,2,0.0,14,0.43,6,2014,4,11
CA-2012-146486,C0266,P1543,2014-11-09,2014-11-14,Second Class,180.0,5,0.0,900,0.06,54,2014,4,11
CA-2012-126466,C0619,P1153,2014-11-09,2014-11-13,Standard Class,1.0,2,0.0,2,0.47,1,2014,4,11
CA-2012-113222,C0409,P0825,2014-11-09,2014-11-09,Same Day,3.67,3,0.0,11,0.48,5,2014,4,11
CA-2012-155040,C0546,P1254,2014-11-10,2014-11-15,Standard Class,40.0,2,0.0,80,0.44,35,2014,4,11
CA-2012-158659,C0572,P0598,2014-11-10,2014-11-14,Second Class,142.8,5,0.0,714,0.29,207,2014,4,11
CA-2012-121783,C0676,P1296,2014-11-10,2014-11-14,Standard Class,358.0,2,0.0,716,0.25,179,2014,4,11
CA-2012-121783,C0676,P0028,2014-11-10,2014-11-14,Standard Class,265.33,3,0.0,796,0.18,143,2014,4,11
CA-2012-121783,C0676,P0680,2014-11-10,2014-11-14,Standard Class,550.0,1,0.0,550,0.5,275,2014,4,11
CA-2012-121783,C0676,P0462,2014-11-10,2014-11-14,Standard Class,25.0,3,0.0,75,0.46,34,2014,4,11
CA-2012-121783,C0676,P0627,2014-11-10,2014-11-14,Standard Class,9.67,3,0.0,29,0.44,13,2014,4,11
CA-2012-147690,C0067,P1408,2014-11-10,2014-11-14,Standard Class,120.42,6,0.2,578,0.07,43,2014,4,11
CA-2012-111948,C0598,P1544,2014-11-11,2014-11-11,Same Day,59.71,7,0.0,418,0.28,117,2014,4,11
CA-2012-111948,C0598,P0053,2014-11-11,2014-11-11,Same Day,68.89,2,0.1,124,0.38,47,2014,4,11
CA-2012-153220,C0516,P0368,2014-11-12,2014-11-14,First Class,3.2,5,0.0,16,0.45,7,2014,4,11
CA-2012-113628,C0124,P0422,2014-11-12,2014-11-19,Standard Class,3.0,5,0.2,12,0.11,1,2014,4,11
CA-2012-113628,C0124,P0094,2014-11-12,2014-11-19,Standard Class,8.33,2,0.7,5,-0.77,-4,2014,4,11
CA-2012-113628,C0124,P0731,2014-11-12,2014-11-19,Standard Class,5.56,3,0.7,5,-0.8,-4,2014,4,11
CA-2012-113628,C0124,P0915,2014-11-12,2014-11-19,Standard Class,131.0,5,0.2,524,-0.14,-72,2014,4,11
CA-2012-113628,C0124,P0432,2014-11-12,2014-11-19,Standard Class,126.25,1,0.2,101,0.1,10,2014,4,11
CA-2012-113628,C0124,P0143,2014-11-12,2014-11-19,Standard Class,60.83,3,0.2,146,0.11,16,2014,4,11
CA-2012-162964,C0408,P0145,2014-11-12,2014-11-18,Standard Class,81.25,1,0.2,65,-0.23,-15,2014,4,11
CA-2012-162964,C0408,P0187,2014-11-12,2014-11-18,Standard Class,6.67,3,0.2,16,0.36,6,2014,4,11
CA-2012-162964,C0408,P1495,2014-11-12,2014-11-18,Standard Class,40.0,7,0.2,224,0.31,70,2014,4,11
US-2012-153283,C0633,P0022,2014-11-12,2014-11-18,Standard Class,8.0,2,0.0,16,0.47,7,2014,4,11
US-2012-156867,C0642,P1527,2014-11-13,2014-11-17,Standard Class,49.79,6,0.2,239,-0.11,-27,2014,4,11
US-2012-156867,C0642,P0810,2014-11-13,2014-11-17,Standard Class,42.5,3,0.2,102,-0.04,-4,2014,4,11
US-2012-156867,C0642,P0288,2014-11-13,2014-11-17,Standard Class,41.11,3,0.7,37,-0.7,-26,2014,4,11
CA-2012-111199,C0520,P1545,2014-11-13,2014-11-17,Standard Class,47.92,3,0.2,115,0.35,40,2014,4,11
CA-2012-115798,C0319,P0697,2014-11-13,2014-11-19,Standard Class,126.0,3,0.0,378,0.25,94,2014,4,11
CA-2012-115798,C0319,P0417,2014-11-13,2014-11-19,Standard Class,6.0,7,0.0,42,0.47,20,2014,4,11
CA-2012-115798,C0319,P0385,2014-11-13,2014-11-19,Standard Class,100.0,3,0.0,300,0.19,57,2014,4,11
CA-2012-115798,C0319,P0241,2014-11-13,2014-11-19,Standard Class,45.0,2,0.0,90,0.48,43,2014,4,11
CA-2012-153073,C0277,P1339,2014-11-13,2014-11-13,Same Day,4.72,9,0.6,17,-0.43,-7,2014,4,11
CA-2012-149909,C0278,P1546,2014-11-13,2014-11-17,Standard Class,9.14,7,0.0,64,0.45,29,2014,4,11
CA-2012-149909,C0278,P0827,2014-11-13,2014-11-17,Standard Class,17.0,3,0.0,51,0.26,13,2014,4,11
CA-2012-149909,C0278,P1545,2014-11-13,2014-11-17,Standard Class,48.0,2,0.0,96,0.48,46,2014,4,11
CA-2012-114503,C0159,P1547,2014-11-13,2014-11-17,Standard Class,17.71,6,0.2,85,0.08,6,2014,4,11
CA-2012-144519,C0300,P1211,2014-11-13,2014-11-17,Standard Class,85.0,5,0.2,340,0.13,42,2014,4,11
CA-2012-144519,C0300,P1394,2014-11-13,2014-11-17,Standard Class,9.14,7,0.0,64,0.34,22,2014,4,11
CA-2012-136147,C0668,P0146,2014-11-13,2014-11-18,Standard Class,67.22,6,0.7,121,-0.83,-101,2014,4,11
